hour,day_of_week,month,zone,weather,is_holiday,temperature_c,demand
4,0,7,Zone_C,rain,1,15.6,148.9
12,4,1,Zone_C,clear,0,19.8,103.0
3,4,2,Zone_C,snow,0,8.6,108.8
8,6,11,Zone_B,clear,0,22.6,143.3
6,0,9,Zone_B,fog,0,21.0,158.3
12,1,2,Zone_D,snow,0,14.4,61.1
9,5,12,Zone_A,rain,0,26.4,129.3
6,1,3,Zone_A,clear,0,10.2,195.8
17,4,9,Zone_A,rain,0,8.1,13.4
17,1,5,Zone_B,clear,0,11.7,20.8
1,1,4,Zone_D,clear,0,18.3,133.6
20,1,8,Zone_B,clear,0,29.9,32.5
0,1,3,Zone_B,clear,0,16.8,105.8
12,2,2,Zone_B,snow,0,29.7,65.2
22,4,6,Zone_B,fog,0,17.2,52.1
1,0,7,Zone_A,snow,0,31.3,97.5
3,0,10,Zone_A,clear,0,16.9,171.4
8,2,6,Zone_D,clear,0,35.5,184.7
7,4,9,Zone_B,rain,0,16.0,168.7
17,6,10,Zone_B,clear,0,25.6,0.0
15,5,8,Zone_D,clear,0,2.5,29.3
3,2,11,Zone_B,clear,0,12.7,163.7
3,4,8,Zone_B,rain,1,30.1,141.2
17,2,9,Zone_D,rain,0,29.5,34.5
1,6,6,Zone_D,clear,0,27.1,97.4
20,1,9,Zone_C,clear,0,23.8,38.5
10,2,3,Zone_D,clear,0,18.1,132.4
19,2,11,Zone_D,rain,0,15.0,3.9
23,3,10,Zone_D,snow,0,15.6,64.4
3,6,6,Zone_C,clear,0,27.2,158.7
23,6,12,Zone_C,rain,0,24.2,60.3
13,4,1,Zone_B,clear,0,16.6,68.2
20,1,1,Zone_A,clear,1,22.5,9.0
16,2,12,Zone_C,clear,0,23.6,46.0
7,1,12,Zone_B,rain,0,17.6,172.6
0,5,2,Zone_C,rain,0,33.6,51.3
18,4,3,Zone_B,snow,0,20.7,8.8
18,6,5,Zone_B,clear,0,21.3,23.1
20,6,5,Zone_D,clear,0,33.5,2.6
6,0,8,Zone_A,rain,0,21.9,161.2
0,3,3,Zone_A,snow,0,19.5,86.2
0,3,12,Zone_B,clear,0,35.4,107.0
9,4,11,Zone_C,fog,0,4.2,133.9
12,3,4,Zone_B,clear,0,7.4,115.0
21,0,6,Zone_A,rain,0,33.4,35.3
4,1,5,Zone_C,clear,0,17.0,176.8
11,6,1,Zone_C,rain,0,17.2,98.5
2,2,6,Zone_B,rain,0,27.9,113.5
18,6,9,Zone_B,rain,0,21.7,0.0
3,4,9,Zone_B,fog,0,29.2,141.6
14,5,9,Zone_A,clear,0,26.3,41.7
12,5,9,Zone_A,clear,0,21.3,81.7
10,4,3,Zone_C,fog,0,26.4,110.2
1,3,2,Zone_B,clear,0,13.3,117.5
8,2,4,Zone_B,rain,0,25.5,158.5
11,6,7,Zone_D,rain,1,25.2,51.4
3,3,9,Zone_B,clear,0,30.6,171.2
18,3,6,Zone_B,clear,0,24.5,32.6
9,1,5,Zone_A,clear,0,28.3,174.6
10,1,6,Zone_A,clear,0,31.5,159.2
6,6,1,Zone_B,rain,0,18.8,139.0
12,3,12,Zone_D,rain,0,19.7,95.0
8,0,6,Zone_B,rain,0,27.8,147.2
11,4,2,Zone_D,clear,0,31.2,126.8
1,5,1,Zone_D,clear,0,31.3,100.2
21,0,12,Zone_C,clear,0,31.1,48.0
20,4,10,Zone_D,fog,0,51.1,10.1
0,2,12,Zone_B,clear,0,27.6,119.2
6,2,4,Zone_C,clear,0,26.1,180.3
0,0,5,Zone_D,clear,0,26.7,90.9
15,3,1,Zone_B,fog,0,16.3,30.2
3,5,11,Zone_B,fog,0,24.8,136.8
7,3,3,Zone_A,fog,0,22.5,167.4
16,6,9,Zone_D,fog,0,24.7,0.0
20,6,12,Zone_A,clear,1,19.2,0.0
18,2,9,Zone_D,clear,0,32.8,37.9
3,3,9,Zone_C,rain,1,25.6,138.3
3,1,2,Zone_D,clear,0,15.7,180.1
7,2,10,Zone_C,clear,0,21.8,173.3
9,6,8,Zone_C,clear,0,29.2,124.6
15,4,9,Zone_B,fog,0,17.2,15.9
18,5,7,Zone_A,rain,0,7.9,0.0
0,4,10,Zone_D,rain,0,28.7,89.1
4,3,6,Zone_A,clear,0,25.2,184.9
1,4,8,Zone_C,clear,0,19.6,133.3
15,4,7,Zone_A,clear,0,15.8,34.1
12,0,12,Zone_C,snow,0,17.1,72.9
5,0,10,Zone_C,fog,0,36.6,160.8
3,4,6,Zone_D,snow,1,21.5,96.2
6,2,8,Zone_D,clear,0,14.3,177.8
1,5,3,Zone_B,clear,0,16.4,102.0
22,4,5,Zone_C,clear,1,21.3,45.7
9,5,9,Zone_D,clear,0,15.6,121.7
13,1,6,Zone_D,snow,1,12.5,30.2
7,2,1,Zone_C,rain,0,22.5,166.7
2,5,4,Zone_B,clear,0,26.6,90.1
2,1,11,Zone_A,clear,0,38.6,151.6
1,5,1,Zone_C,clear,0,21.5,101.5
16,1,5,Zone_C,rain,1,42.4,3.7
18,6,11,Zone_C,clear,0,15.7,0.0
9,6,1,Zone_D,clear,0,28.2,141.6
11,3,11,Zone_A,snow,1,27.3,43.2
22,0,2,Zone_B,snow,0,17.3,23.5
10,3,3,Zone_D,clear,0,7.0,124.2
8,5,3,Zone_D,clear,0,18.0,136.2
12,1,5,Zone_B,clear,0,19.2,97.2
5,3,6,Zone_B,clear,0,23.8,179.9
13,3,1,Zone_B,snow,0,30.2,34.0
21,2,2,Zone_D,clear,0,19.1,50.6
10,3,10,Zone_D,rain,0,20.0,112.5
4,2,11,Zone_C,clear,0,11.5,192.1
1,6,3,Zone_B,rain,0,7.8,73.6
6,3,10,Zone_C,clear,0,27.2,183.0
16,5,9,Zone_A,clear,0,29.6,9.4
5,6,8,Zone_D,clear,0,28.3,155.6
13,3,11,Zone_C,snow,0,35.2,48.6
3,1,12,Zone_A,clear,0,12.5,160.1
2,6,8,Zone_A,clear,0,28.5,134.0
10,1,7,Zone_B,rain,0,30.1,132.7
0,4,5,Zone_B,rain,0,27.8,89.4
13,6,10,Zone_A,clear,0,20.0,61.5
5,4,9,Zone_D,clear,0,27.0,178.3
22,2,1,Zone_C,rain,0,37.0,41.6
16,6,10,Zone_B,fog,0,22.1,0.0
16,1,1,Zone_C,rain,0,16.7,10.6
22,4,8,Zone_C,clear,0,39.2,71.8
10,5,10,Zone_C,clear,0,35.1,92.3
21,3,9,Zone_B,clear,0,32.6,51.1
6,1,4,Zone_D,clear,0,10.5,195.9
12,5,2,Zone_D,snow,0,24.5,68.2
7,5,2,Zone_A,clear,0,19.9,138.6
7,6,6,Zone_D,clear,0,29.1,148.9
8,3,11,Zone_A,rain,0,21.7,168.1
6,3,9,Zone_A,clear,0,8.7,200.0
21,5,2,Zone_A,rain,0,-1.2,46.3
8,2,9,Zone_C,rain,0,27.4,144.5
10,6,2,Zone_B,clear,0,20.1,108.6
1,1,6,Zone_D,rain,0,25.4,106.0
17,3,9,Zone_D,clear,0,28.8,20.6
21,2,10,Zone_A,rain,0,25.3,42.2
2,0,12,Zone_C,clear,0,26.9,164.6
17,0,7,Zone_D,clear,0,13.8,23.9
15,3,3,Zone_C,rain,0,22.6,38.9
7,3,11,Zone_D,clear,0,15.3,176.3
22,0,7,Zone_B,clear,0,26.1,51.4
7,4,8,Zone_C,clear,0,16.9,186.6
5,2,12,Zone_C,clear,0,32.2,193.7
1,3,1,Zone_A,clear,0,16.5,123.2
15,6,12,Zone_B,clear,0,6.1,7.2
20,0,9,Zone_B,clear,0,6.3,38.8
8,0,10,Zone_D,clear,0,12.2,191.7
18,0,3,Zone_C,clear,0,21.2,46.9
20,0,12,Zone_D,clear,0,23.3,40.0
14,6,11,Zone_D,rain,1,14.1,0.0
23,0,6,Zone_A,clear,0,15.6,89.6
1,0,12,Zone_B,rain,0,31.4,119.5
14,3,3,Zone_A,clear,0,32.0,72.4
21,5,11,Zone_A,snow,0,31.7,0.0
10,5,11,Zone_C,clear,0,18.9,103.7
19,2,12,Zone_B,clear,0,28.1,37.2
11,0,9,Zone_D,clear,0,29.2,138.0
14,0,6,Zone_C,clear,0,20.7,50.8
15,5,11,Zone_A,clear,0,13.8,18.0
5,0,4,Zone_C,clear,0,16.6,182.1
2,0,1,Zone_A,rain,0,24.2,140.4
5,0,8,Zone_A,snow,0,27.2,154.3
22,1,7,Zone_C,clear,0,33.0,68.8
2,1,3,Zone_D,fog,0,21.2,140.7
20,0,9,Zone_D,fog,0,21.8,2.2
12,0,1,Zone_D,rain,0,15.4,118.1
11,4,7,Zone_A,rain,0,36.3,114.5
7,4,10,Zone_B,fog,0,31.1,163.2
1,2,10,Zone_D,rain,0,28.9,107.7
6,1,6,Zone_B,clear,0,14.8,190.0
16,3,8,Zone_A,rain,0,21.3,29.3
6,2,12,Zone_A,clear,0,17.2,182.4
0,6,9,Zone_A,clear,1,21.8,40.1
3,6,9,Zone_D,clear,0,17.1,146.3
14,2,4,Zone_A,clear,0,26.5,68.4
3,0,3,Zone_D,clear,0,23.1,168.6
11,0,4,Zone_D,clear,0,34.1,135.8
15,3,6,Zone_C,clear,0,25.5,45.7
20,4,5,Zone_A,clear,0,23.6,60.6
17,0,8,Zone_D,snow,1,23.0,0.0
13,1,5,Zone_D,rain,0,33.0,68.5
13,3,4,Zone_D,rain,0,15.5,67.0
10,5,12,Zone_C,fog,1,16.9,56.4
15,3,2,Zone_C,clear,0,23.5,60.0
14,0,3,Zone_D,clear,0,6.5,74.2
21,3,2,Zone_B,rain,0,14.3,36.6
5,4,5,Zone_A,clear,0,14.4,190.4
23,0,8,Zone_A,fog,0,31.7,50.5
12,4,4,Zone_C,clear,0,17.1,118.8
16,4,5,Zone_B,clear,0,19.6,51.8
3,5,12,Zone_C,clear,0,23.0,134.2
11,1,2,Zone_D,clear,0,11.2,130.3
17,0,11,Zone_B,rain,0,20.8,10.1
7,1,7,Zone_A,clear,0,24.6,189.4
11,1,11,Zone_D,clear,0,28.1,124.9
3,3,3,Zone_A,clear,0,30.6,175.6
7,2,8,Zone_B,clear,0,26.7,178.9
1,0,2,Zone_C,clear,0,10.6,115.9
3,4,2,Zone_D,clear,0,13.7,164.1
11,5,4,Zone_D,rain,0,35.7,94.7
20,3,8,Zone_D,snow,0,16.8,36.2
21,1,2,Zone_D,clear,0,11.0,37.9
9,5,5,Zone_D,clear,0,4.6,157.6
14,1,5,Zone_B,clear,0,18.3,62.3
8,0,9,Zone_D,clear,0,27.8,180.2
8,3,9,Zone_A,clear,0,20.2,162.1
6,5,1,Zone_B,clear,0,18.7,143.9
1,5,11,Zone_D,clear,0,20.3,101.8
6,4,9,Zone_C,clear,0,16.0,182.2
8,1,3,Zone_C,clear,0,5.6,166.5
17,3,9,Zone_D,clear,0,21.5,44.6
22,6,1,Zone_B,clear,0,23.9,47.4
11,4,5,Zone_B,clear,0,43.6,129.4
6,3,8,Zone_D,clear,0,36.0,183.3
18,1,6,Zone_B,snow,1,27.1,0.0
21,1,1,Zone_C,clear,0,35.2,54.6
23,4,12,Zone_D,clear,0,20.3,55.5
15,3,11,Zone_A,clear,0,14.2,60.4
7,1,11,Zone_A,clear,0,21.6,180.9
18,6,12,Zone_D,fog,0,28.3,0.0
5,3,8,Zone_B,clear,0,38.2,185.6
1,6,12,Zone_D,rain,0,13.2,87.3
1,0,11,Zone_D,rain,0,36.5,121.1
7,6,4,Zone_C,clear,0,26.3,144.7
9,4,1,Zone_D,clear,0,13.1,165.0
20,2,10,Zone_C,clear,1,16.4,8.5
20,4,8,Zone_B,clear,0,33.9,15.7
10,1,9,Zone_C,rain,0,33.5,122.9
19,3,8,Zone_A,clear,0,9.9,34.7
19,5,8,Zone_B,clear,0,26.3,9.2
23,4,7,Zone_B,rain,0,20.4,91.2
2,2,12,Zone_B,clear,0,33.1,131.8
15,0,1,Zone_B,clear,0,13.4,69.0
2,1,12,Zone_B,clear,0,18.0,160.0
7,3,2,Zone_A,rain,0,27.2,155.3
18,0,1,Zone_D,snow,0,12.2,0.7
11,1,9,Zone_C,rain,0,30.0,118.0
17,4,2,Zone_C,clear,0,17.3,34.8
12,4,2,Zone_B,clear,0,3.6,103.3
10,2,9,Zone_C,clear,0,5.8,149.2
12,5,10,Zone_A,clear,0,21.1,95.9
20,0,3,Zone_D,rain,0,37.7,36.0
2,4,2,Zone_A,clear,0,23.4,166.3
5,2,5,Zone_D,clear,0,17.5,188.1
22,3,8,Zone_B,clear,0,25.8,98.3
2,3,2,Zone_B,clear,0,29.4,133.2
0,0,10,Zone_A,clear,0,29.5,114.4
13,3,5,Zone_A,clear,0,29.8,92.0
22,4,5,Zone_C,snow,0,25.8,45.1
19,3,11,Zone_C,fog,0,34.7,7.9
6,4,1,Zone_A,clear,0,17.9,196.0
8,2,3,Zone_D,clear,0,17.9,174.3
0,6,3,Zone_A,snow,0,5.8,44.9
9,6,9,Zone_A,clear,0,11.1,144.6
12,4,1,Zone_C,rain,1,14.9,61.4
11,4,8,Zone_D,rain,0,30.3,97.9
3,0,4,Zone_A,rain,0,32.3,159.0
6,6,10,Zone_B,clear,0,20.3,161.8
9,3,11,Zone_D,rain,1,21.5,111.7
21,4,7,Zone_A,clear,0,21.5,57.9
6,0,5,Zone_B,fog,0,11.8,150.9
14,0,10,Zone_A,snow,0,30.2,34.8
18,0,7,Zone_D,clear,0,24.7,25.8
6,1,4,Zone_B,fog,0,28.5,171.4
13,6,4,Zone_C,clear,0,29.1,81.8
20,0,12,Zone_D,fog,1,9.8,0.0
13,0,9,Zone_B,clear,0,35.0,79.2
17,6,2,Zone_A,rain,0,36.4,0.0
9,4,1,Zone_B,rain,0,10.2,159.7
2,0,8,Zone_C,clear,0,18.0,153.1
5,0,6,Zone_C,clear,0,10.7,184.5
21,1,11,Zone_C,clear,0,18.5,42.0
22,1,6,Zone_A,clear,0,15.9,58.3
21,6,7,Zone_D,clear,0,42.7,52.6
8,6,3,Zone_B,snow,0,37.2,112.4
13,0,4,Zone_D,clear,1,17.2,59.0
20,0,1,Zone_B,rain,0,19.2,35.3
20,4,9,Zone_B,rain,0,27.2,25.9
23,4,11,Zone_C,rain,0,28.0,84.9
7,1,4,Zone_B,rain,0,17.1,161.3
0,4,6,Zone_C,fog,0,33.2,73.2
2,6,7,Zone_A,clear,0,-1.9,137.2
21,6,12,Zone_B,clear,0,26.3,7.0
5,3,2,Zone_D,snow,0,27.3,138.9
0,5,5,Zone_B,rain,0,19.1,66.8
17,2,5,Zone_C,clear,0,30.9,14.0
9,6,2,Zone_C,clear,0,17.3,143.0
22,6,11,Zone_A,snow,0,20.7,0.0
16,1,12,Zone_D,clear,0,13.4,59.0
20,1,11,Zone_A,clear,0,21.0,33.2
0,4,8,Zone_B,clear,0,11.4,99.5
21,2,3,Zone_A,clear,0,12.6,72.5
22,2,8,Zone_B,fog,0,21.5,54.4
7,6,6,Zone_C,clear,0,34.6,189.0
11,0,1,Zone_A,fog,0,32.7,91.3
18,1,4,Zone_B,clear,0,29.2,27.8
13,0,12,Zone_C,clear,0,13.2,74.3
18,4,8,Zone_C,clear,0,14.5,49.9
16,2,6,Zone_C,clear,0,30.6,59.7
15,0,12,Zone_A,clear,0,24.5,39.3
18,2,9,Zone_B,clear,0,17.4,25.9
4,5,11,Zone_A,clear,0,33.4,168.0
21,0,2,Zone_B,clear,0,31.9,35.7
18,6,9,Zone_A,rain,1,23.2,0.0
3,0,8,Zone_A,rain,0,15.4,141.8
4,2,11,Zone_C,clear,0,24.3,170.5
4,4,5,Zone_B,snow,0,22.4,147.0
23,6,6,Zone_B,snow,0,20.6,23.7
0,6,9,Zone_D,clear,0,25.3,62.9
17,6,2,Zone_B,clear,0,13.4,0.0
14,6,9,Zone_D,clear,1,17.6,12.2
20,5,5,Zone_D,rain,1,20.8,0.0
18,3,3,Zone_B,clear,1,20.9,13.7
22,3,6,Zone_A,clear,0,28.5,72.3
13,1,11,Zone_D,clear,0,21.9,73.2
5,5,7,Zone_D,snow,0,22.1,130.0
17,3,11,Zone_B,clear,0,20.3,30.3
7,5,7,Zone_C,clear,0,25.9,151.7
4,2,3,Zone_A,clear,0,18.3,165.7
21,1,3,Zone_C,clear,0,34.7,63.1
7,3,10,Zone_D,fog,0,8.7,144.6
5,5,8,Zone_A,rain,0,39.5,129.8
9,3,10,Zone_A,clear,0,20.4,174.3
2,0,12,Zone_B,snow,0,9.4,106.9
12,6,8,Zone_A,rain,0,22.9,56.0
6,0,1,Zone_D,fog,0,36.1,158.0
3,3,2,Zone_B,clear,0,25.0,174.0
12,5,2,Zone_B,clear,0,19.1,80.8
5,5,3,Zone_D,clear,1,31.3,111.6
15,5,8,Zone_C,clear,0,9.7,23.9
21,1,9,Zone_D,clear,0,29.8,47.0
20,6,8,Zone_A,clear,1,14.2,0.0
0,2,9,Zone_C,clear,0,18.8,82.6
23,5,3,Zone_B,clear,0,18.9,60.1
12,3,12,Zone_A,clear,0,14.1,117.1
1,2,12,Zone_D,clear,1,31.7,78.5
19,5,9,Zone_C,fog,0,20.7,0.0
18,1,7,Zone_C,clear,0,17.2,29.4
5,4,2,Zone_B,clear,0,10.5,179.4
10,1,12,Zone_C,snow,0,11.4,112.1
16,4,10,Zone_C,rain,0,36.2,43.3
8,0,4,Zone_D,clear,0,4.4,199.0
4,2,5,Zone_D,rain,0,35.1,173.5
4,0,8,Zone_D,clear,0,37.6,170.1
15,6,9,Zone_B,clear,0,18.6,29.2
3,2,6,Zone_C,rain,0,30.9,155.5
19,1,10,Zone_B,clear,1,24.3,0.0
12,3,5,Zone_B,clear,0,10.1,116.0
16,3,10,Zone_B,clear,0,30.4,38.4
8,4,7,Zone_D,clear,1,32.6,129.1
12,3,9,Zone_C,fog,0,40.1,96.8
15,2,6,Zone_B,clear,0,16.3,38.0
19,6,1,Zone_D,clear,0,31.5,7.2
9,3,9,Zone_D,rain,0,25.8,127.2
9,0,3,Zone_B,clear,0,32.3,168.2
19,5,7,Zone_C,clear,0,13.5,5.0
15,3,9,Zone_A,rain,0,13.7,54.5
22,0,8,Zone_A,fog,0,25.6,51.6
19,4,12,Zone_C,clear,0,29.0,26.2
0,4,12,Zone_D,clear,0,28.3,106.3
10,1,10,Zone_C,fog,0,27.4,129.3
12,1,7,Zone_C,clear,0,31.2,107.9
17,1,7,Zone_B,clear,0,28.4,26.8
4,0,1,Zone_B,clear,1,15.7,147.4
3,1,5,Zone_D,rain,0,37.6,161.7
23,4,6,Zone_B,rain,0,25.1,69.9
5,3,2,Zone_D,rain,0,15.6,165.7
14,0,3,Zone_D,clear,0,29.9,51.7
22,1,8,Zone_C,snow,0,31.8,31.3
1,1,1,Zone_C,fog,0,17.2,92.7
3,4,7,Zone_A,rain,0,14.4,159.1
13,3,10,Zone_A,clear,0,23.4,123.4
3,2,2,Zone_B,snow,1,13.0,109.2
17,3,1,Zone_C,clear,0,17.9,38.2
19,1,9,Zone_D,clear,0,26.7,34.8
15,1,7,Zone_A,clear,0,11.3,42.6
8,3,12,Zone_C,rain,0,21.5,142.3
7,3,3,Zone_D,clear,0,14.7,178.8
10,4,9,Zone_C,clear,0,17.4,152.8
13,2,9,Zone_C,clear,0,6.8,91.3
16,6,12,Zone_B,clear,0,14.2,0.0
12,0,9,Zone_C,snow,0,28.5,53.3
7,0,4,Zone_D,snow,0,18.0,147.4
13,6,8,Zone_B,clear,0,32.9,50.8
10,2,4,Zone_C,snow,1,15.4,75.8
8,4,4,Zone_B,clear,0,20.2,171.0
7,3,9,Zone_D,clear,0,24.2,174.8
13,1,8,Zone_C,clear,0,10.4,98.6
14,6,6,Zone_C,rain,0,22.8,23.1
0,6,6,Zone_A,rain,0,12.0,63.3
23,2,5,Zone_C,clear,0,27.9,80.9
11,6,9,Zone_B,snow,0,20.9,56.9
4,4,12,Zone_C,snow,0,17.4,138.1
13,5,12,Zone_B,clear,0,6.4,52.7
21,2,6,Zone_D,clear,0,28.0,34.2
15,1,5,Zone_C,clear,0,28.3,42.5
18,0,10,Zone_A,clear,0,23.5,34.9
15,3,7,Zone_C,rain,0,21.4,41.1
6,4,11,Zone_C,rain,0,23.5,177.4
2,0,12,Zone_B,rain,0,27.7,147.7
22,1,9,Zone_C,rain,0,13.5,69.1
7,2,5,Zone_A,clear,0,22.6,196.7
20,4,10,Zone_A,rain,0,40.1,50.0
20,6,11,Zone_A,fog,0,20.1,0.0
13,5,9,Zone_D,fog,0,32.0,58.3
19,4,10,Zone_B,clear,0,13.3,19.7
2,0,8,Zone_C,clear,0,21.5,156.5
23,6,12,Zone_B,rain,0,10.3,45.9
10,0,1,Zone_A,fog,0,16.5,137.6
21,1,1,Zone_B,clear,0,14.8,42.6
13,5,8,Zone_A,clear,0,29.4,81.5
21,0,1,Zone_C,clear,0,13.7,81.6
1,4,10,Zone_B,clear,0,30.4,148.8
3,6,6,Zone_C,clear,0,23.9,153.9
20,5,10,Zone_C,clear,0,15.0,26.5
4,3,12,Zone_C,rain,0,2.5,153.2
18,6,5,Zone_C,fog,0,26.8,0.0
9,1,5,Zone_C,snow,0,32.4,116.0
20,1,11,Zone_D,clear,0,23.6,51.0
20,3,5,Zone_B,clear,1,19.5,3.7
1,1,9,Zone_A,clear,0,33.7,136.8
20,5,9,Zone_D,clear,0,31.4,0.0
2,1,9,Zone_A,fog,0,19.8,130.8
14,0,3,Zone_D,clear,0,22.7,87.9
18,1,6,Zone_D,clear,0,16.7,34.7
20,4,9,Zone_A,clear,0,30.6,46.6
1,0,2,Zone_A,clear,0,2.2,128.2
2,2,8,Zone_B,clear,0,16.4,145.3
11,4,11,Zone_C,clear,0,20.2,150.9
22,2,7,Zone_D,rain,0,20.2,46.3
13,5,10,Zone_D,clear,0,21.4,71.0
16,0,11,Zone_D,clear,0,18.8,52.3
15,4,1,Zone_D,rain,0,13.9,58.7
16,6,12,Zone_A,fog,0,15.9,0.0
23,6,5,Zone_A,fog,0,19.5,51.9
8,6,5,Zone_C,fog,0,26.9,111.6
2,0,6,Zone_C,snow,0,16.1,105.1
21,5,5,Zone_A,clear,0,23.9,16.6
13,6,6,Zone_C,clear,0,6.4,70.6
2,2,2,Zone_C,rain,0,24.6,150.3
5,3,5,Zone_C,clear,1,17.5,146.7
22,5,4,Zone_D,clear,0,10.7,66.9
20,5,10,Zone_B,clear,0,18.9,13.7
18,5,5,Zone_B,fog,0,38.9,0.0
23,1,11,Zone_A,clear,0,6.5,104.6
12,5,8,Zone_A,clear,0,29.1,77.0
4,6,6,Zone_D,fog,0,5.7,132.0
0,3,2,Zone_D,clear,0,10.4,93.4
11,6,6,Zone_B,rain,0,19.9,88.6
14,5,11,Zone_A,clear,0,30.3,28.8
18,3,2,Zone_C,snow,0,31.9,0.0
1,0,5,Zone_A,clear,0,11.8,106.3
2,0,9,Zone_D,rain,0,24.1,131.4
6,1,10,Zone_C,clear,0,14.6,196.4
10,6,8,Zone_A,rain,0,23.5,117.0
9,3,6,Zone_A,clear,0,10.2,153.0
7,6,5,Zone_D,fog,0,8.9,153.3
1,5,2,Zone_A,rain,0,35.5,88.0
13,4,10,Zone_C,rain,0,24.2,91.0
12,0,3,Zone_A,snow,0,23.7,57.4
6,5,11,Zone_B,rain,0,26.5,140.4
20,3,8,Zone_A,clear,0,19.6,29.1
8,2,4,Zone_B,rain,0,25.3,182.9
6,5,11,Zone_C,snow,0,8.1,117.9
0,6,2,Zone_D,clear,0,15.6,80.2
0,0,1,Zone_C,clear,0,13.2,120.5
5,1,8,Zone_D,clear,0,33.3,197.9
0,3,11,Zone_B,fog,0,0.1,98.7
15,0,3,Zone_A,clear,0,12.4,46.9
2,1,9,Zone_B,clear,0,21.3,173.0
12,1,12,Zone_C,rain,0,8.5,86.2
20,2,8,Zone_C,rain,0,38.2,19.6
3,1,12,Zone_A,clear,0,26.0,153.4
16,0,8,Zone_B,rain,0,27.8,23.0
9,0,6,Zone_C,clear,0,31.3,150.7
3,5,3,Zone_C,snow,0,18.9,114.9
19,4,7,Zone_B,snow,1,18.3,0.0
11,3,12,Zone_C,clear,0,15.4,130.3
12,3,4,Zone_D,rain,0,33.7,81.6
3,2,1,Zone_C,fog,0,15.4,126.7
15,3,2,Zone_C,clear,0,19.6,57.4
18,1,1,Zone_C,snow,0,18.2,1.5
6,6,1,Zone_B,clear,0,12.8,131.5
0,0,1,Zone_C,clear,0,39.0,115.5
15,1,9,Zone_A,clear,0,44.2,66.0
1,6,10,Zone_C,snow,0,29.7,63.1
0,3,2,Zone_D,rain,0,14.7,115.1
13,5,8,Zone_D,clear,0,11.1,18.3
19,5,6,Zone_C,rain,0,35.9,7.0
4,4,12,Zone_C,clear,0,10.9,192.1
14,3,11,Zone_B,fog,0,29.6,46.5
9,2,2,Zone_D,clear,1,17.3,125.7
20,0,8,Zone_A,rain,0,31.9,21.3
1,1,4,Zone_B,clear,0,37.5,156.7
10,3,7,Zone_C,clear,0,13.5,130.0
15,0,8,Zone_D,clear,0,21.5,67.2
18,5,6,Zone_B,clear,0,10.7,10.2
3,1,12,Zone_A,clear,0,25.2,182.7
9,3,11,Zone_B,clear,0,31.3,159.8
21,3,8,Zone_A,snow,0,23.0,0.0
21,5,9,Zone_B,fog,0,16.8,0.0
11,3,3,Zone_B,snow,0,13.4,89.2
1,2,3,Zone_D,clear,0,35.2,132.0
1,2,2,Zone_A,clear,0,13.7,139.3
8,1,2,Zone_D,clear,0,30.0,195.3
11,1,8,Zone_B,snow,0,14.9,69.5
1,0,11,Zone_D,clear,0,21.0,127.8
17,4,9,Zone_C,clear,0,20.0,38.0
15,0,1,Zone_B,clear,0,15.9,63.5
18,5,10,Zone_B,clear,0,15.5,0.0
14,4,6,Zone_A,clear,0,26.3,63.3
15,3,9,Zone_D,clear,0,21.6,40.5
5,3,11,Zone_B,clear,0,22.5,182.0
14,0,11,Zone_C,clear,0,12.7,81.6
11,6,5,Zone_D,clear,0,25.4,105.0
21,6,11,Zone_C,clear,0,23.6,33.0
11,2,3,Zone_C,rain,0,19.0,121.3
9,2,2,Zone_B,clear,0,20.4,161.6
20,1,12,Zone_A,clear,0,20.9,26.3
14,1,1,Zone_A,clear,0,32.2,62.9
22,0,11,Zone_A,clear,0,14.0,67.4
3,2,4,Zone_A,rain,1,19.8,113.9
9,3,12,Zone_B,clear,1,20.0,141.2
18,5,2,Zone_B,rain,0,27.9,0.0
22,3,3,Zone_C,clear,0,24.3,58.8
13,2,11,Zone_B,clear,0,24.7,80.7
9,0,8,Zone_B,snow,0,28.2,136.3
16,1,12,Zone_B,clear,0,18.5,46.5
21,6,2,Zone_D,snow,0,36.3,0.0
10,0,12,Zone_A,clear,0,7.6,141.2
17,2,8,Zone_B,clear,0,20.7,34.1
1,0,1,Zone_D,clear,0,45.0,133.0
10,2,1,Zone_A,clear,0,20.9,169.3
7,6,3,Zone_B,clear,0,9.8,170.1
18,0,8,Zone_B,clear,0,31.5,26.7
15,6,5,Zone_A,clear,0,30.1,30.6
3,4,12,Zone_B,clear,0,33.4,166.4
13,3,3,Zone_C,clear,0,15.4,99.8
21,4,1,Zone_B,clear,0,36.2,50.5
16,2,8,Zone_D,rain,0,37.3,24.0
10,3,4,Zone_C,fog,0,22.0,98.7
2,4,3,Zone_B,rain,0,31.4,119.3
3,5,5,Zone_A,clear,0,13.5,132.8
20,0,3,Zone_C,clear,0,37.7,54.8
12,0,9,Zone_B,fog,0,23.9,84.3
16,3,10,Zone_A,clear,1,26.4,0.0
19,2,7,Zone_A,clear,1,25.1,0.0
20,5,6,Zone_D,clear,0,27.2,24.4
19,4,11,Zone_C,rain,0,23.4,1.8
9,2,2,Zone_A,fog,0,26.8,155.7
22,6,10,Zone_D,clear,0,36.8,27.0
23,0,8,Zone_B,rain,0,28.3,100.5
11,1,7,Zone_C,snow,0,17.2,96.1
7,1,3,Zone_B,rain,1,26.1,151.7
